title,category,license,author,asset_url,github_url
RandomAudioPlayer,2D Tools,MIT,derwenzel,https://godotengine.org/asset-library/asset/1419,https://github.com/gdplugs/RandomAudioPlayer
RandomSound,Tools,MIT,nobuyuki,https://godotengine.org/asset-library/asset/359,https://github.com/200373982/55dacc80-b5c8-11e9-9084-b505810e4905
RandomTimer,Tools,MIT,PixelEggplant,https://godotengine.org/asset-library/asset/2561,https://github.com/PixelEggplant/RandomTimerPlugin
RandUtils,Tools,MIT,julienvanelian,https://godotengine.org/asset-library/asset/895,https://github.com/JulienVanelian/godot-rand-utils
RangeContainer,Scripts,MIT,ninstar,https://godotengine.org/asset-library/asset/2852,https://github.com/ninstar/Godot-RangeContainer
Rapier Physics 2D - Fast Version with Parallel SIMD Solver,2D Tools,MIT,ughuuu,https://godotengine.org/asset-library/asset/2267,https://github.com/appsinacup/godot-rapier-physics
Rapier Physics 2D - Slower Version with Cross Platform Deterministic,2D Tools,MIT,ughuuu,https://godotengine.org/asset-library/asset/2815,https://github.com/appsinacup/godot-rapier-physics
Rapier Physics 3D - Fast Version with Parallel SIMD Solver,3D Tools,MIT,ughuuu,https://godotengine.org/asset-library/asset/3084,https://github.com/appsinacup/godot-rapier-physics
Rapier Physics 3D - Slower Version with Cross Platform Deterministic,3D Tools,MIT,ughuuu,https://godotengine.org/asset-library/asset/3085,https://github.com/appsinacup/godot-rapier-physics
Ray Tracing Demo,Demos,MIT,HK-SHAO,https://godotengine.org/asset-library/asset/1550,https://github.com/HK-SHAO/Godot-RayTracing-Demo
RaycastSignals,Scripts,MIT,SrColoma,https://godotengine.org/asset-library/asset/2958,https://github.com/SrColoma/RaycastSignals
RCalc,Tools,MIT,pgelvin,https://godotengine.org/asset-library/asset/2494,https://github.com/gelvinp/rcalc-gd
RCON Server,Scripts,CC0,felixkaiser2000@protonmail.com,https://godotengine.org/asset-library/asset/3574,https://github.com/foxscore/godot-rcon-server
Rdot,Scripts,Apache-2.0,Nitwel,https://godotengine.org/asset-library/asset/2868,https://github.com/Nitwel/Rdot
Realistic Water Shader,Demos,MIT,UnionBytes,https://godotengine.org/asset-library/asset/343,https://github.com/fire/godot-realistic-water
Realtime SVG Rasterizer,2D Tools,Apache-2.0,Raygoe,https://godotengine.org/asset-library/asset/2164,https://github.com/merovi-labs/svgtexture2d
RealTimeTimer,Tools,MIT,EiTaNBaRiBoA,https://godotengine.org/asset-library/asset/3099,https://github.com/EiTaNBaRiBoA/RealTimeTimer
Rebuild C# Project On Focus,Tools,MIT,lewiji,https://godotengine.org/asset-library/asset/2146,https://github.com/lewiji/RebuildCsOnFocus
"Receipt Validator - Secure, Server-Side In-App Purchase (IAP) Validation",Tools,MIT,FLOBUK,https://godotengine.org/asset-library/asset/2817,https://github.com/flobuk/godot-receiptvalidator
RectangleSpaceInventory,Demos,MIT,gongpha,https://godotengine.org/asset-library/asset/947,https://github.com/gongpha/godot-RectangleSpaceInventory
Redux for Godot,Scripts,MIT,glumpyfish,https://godotengine.org/asset-library/asset/259,https://github.com/glumpyfish/godot_redux
Ref Serializer,Scripts,MIT,KoBeWi,https://godotengine.org/asset-library/asset/3167,https://github.com/KoBeWi/Godot-Ref-Serializer
RegEx (Regular Expressions) Demo,Demos,MIT,Godot Engine,https://godotengine.org/asset-library/asset/2773,https://github.com/godotengine/godot-demo-projects
Regular Polygon2D,2D Tools,CC0,roboyorkie,https://godotengine.org/asset-library/asset/357,https://github.com/RoboYorkie/Godot_RegularPolygon2D
RegularPolygon2D,2D Tools,MIT,perodactyl,https://godotengine.org/asset-library/asset/1612,https://github.com/Perodactyl/RegularPolygon2D
RelativeMargin,Misc,GPLv3,Bytez,https://godotengine.org/asset-library/asset/1185,https://github.com/Bytezz/godot-RelativeMargin
RelativeRemoteTransform3D,3D Tools,MIT,innovate.invent,https://godotengine.org/asset-library/asset/2697,https://github.com/innovate-invent/RelativeRemoteTransform3D
Rem Send,Scripts,MIT,Joy-less,https://godotengine.org/asset-library/asset/3189,https://github.com/Joy-less/RemSend
RemapTools,2D Tools,MIT,bendn,https://godotengine.org/asset-library/asset/1573,https://github.com/bend-n/remap
Remember file display mode,Misc,MIT,leleat,https://godotengine.org/asset-library/asset/614,https://github.com/Leleat/AGodotRememberFileDisplayMode
Remote Caller,Tools,MIT,CodeDariganIE,https://godotengine.org/asset-library/asset/1305,https://github.com/AlexDarigan/RemoteCaller
Remote Transform Control,2D Tools,MIT,Green Clovers Games,https://godotengine.org/asset-library/asset/2839,https://github.com/GreenCloversGames/RemoteTransformControl
RemoteContainer,Scripts,MIT,ninstar,https://godotengine.org/asset-library/asset/2853,https://github.com/ninstar/Godot-RemoteContainer
Remove All Theme Overrides,2D Tools,Apache-2.0,display,https://godotengine.org/asset-library/asset/2912,https://github.com/diklor/remove_all_theme_overrides
Remove Directory,Tools,MIT,Elip100,https://godotengine.org/asset-library/asset/3642,https://github.com/Elip100/godot_remove_directory
RenderDoc Launcher,Tools,MIT,joselico,https://godotengine.org/asset-library/asset/3227,https://github.com/jose-lico/Godot-RenderDoc-Launcher
RenderDoc Launcher,Tools,MIT,joselico,https://godotengine.org/asset-library/asset/1884,https://github.com/jose-lico/Godot-RenderDoc-Launcher
ReorderableContainer,Scripts,MIT,FoolLin,https://godotengine.org/asset-library/asset/2034,https://github.com/FoolLin/ReorderableContainer
Replicator Node,Tools,MIT,Jummit,https://godotengine.org/asset-library/asset/434,https://github.com/Jummit/Godot-Replicator-Node-Plugin
RES - Real Equation Solver,Scripts,MIT,neclor,https://godotengine.org/asset-library/asset/2998,https://github.com/neclor/real-equation-solver-godot
Resizable,Tools,MIT,Eranot,https://godotengine.org/asset-library/asset/1722,https://github.com/Eranot/godot-resizable
ResolutionManagerPlugin,Tools,MIT,GodotKernel,https://godotengine.org/asset-library/asset/371,https://github.com/GodotKernel/ResolutionManagerPlugin
Resource Databases,Tools,MIT,DarthPapalo,https://godotengine.org/asset-library/asset/3461,https://github.com/DarthPapalo666/ResourceDatabases
Resource Encryption,Scripts,Apache-2.0,SolicArc,https://godotengine.org/asset-library/asset/3064,https://github.com/ewmego/resource-encryption
Resource Path,Tools,Unlicense,huwp,https://godotengine.org/asset-library/asset/3291,https://github.com/huwpascoe/godot_resource_path
Resource Remaps,Tools,MIT,allenwp,https://godotengine.org/asset-library/asset/3451,https://github.com/allenwp/godot-resource-remaps
ResourceOverrider,Scripts,MIT,ninstar,https://godotengine.org/asset-library/asset/2857,https://github.com/ninstar/Godot-ResourceOverrider
ResourcePlus,Tools,MIT,makeitwithwyatt,https://godotengine.org/asset-library/asset/2531,https://github.com/makeitwithwyatt/ResourcePlus
Restore Editor Window Size,Misc,GPLv3,seoushi,https://godotengine.org/asset-library/asset/710,https://github.com/seoushi/godot-editor-restore-size
Retro Magic - FPS Demo,Demos,MIT,KamyWorldProductions,https://godotengine.org/asset-library/asset/1036,https://github.com/Kamyabnz/Retro-Magic-Demo
Retro Terrain,Demos,MIT,NickToony,https://godotengine.org/asset-library/asset/2651,https://github.com/NickToony/gd-retroterrain
Rich Text Label with BBCode Demo,Demos,MIT,Godot Engine,https://godotengine.org/asset-library/asset/2774,https://github.com/godotengine/godot-demo-projects
RichTextLabel2,Scripts,MIT,chairfull,https://godotengine.org/asset-library/asset/3254,https://github.com/chairfull/GodotRichTextLabel2
RichTextLabelEx,2D Tools,CC0,nekofleet,https://godotengine.org/asset-library/asset/1892,https://github.com/nekofleet/rich-text-label-ex
Rider Launch,Tools,MIT,Meta-Ben,https://godotengine.org/asset-library/asset/3986,https://github.com/user-attachments/assets
Ridiculous Coding,Scripts,MIT,jotson,https://godotengine.org/asset-library/asset/1559,https://github.com/jotson/ridiculous_coding
Ridiculous Coding (Godot 3),Scripts,MIT,jotson,https://godotengine.org/asset-library/asset/699,https://github.com/jotson/ridiculous_coding
Ridiculous Coding - Godot 4.2.2 [Cuppixx Version],Misc,MIT,CuppiXD,https://godotengine.org/asset-library/asset/2644,https://github.com/Cuppixx/RidiculousCodingCuppixxVersion
Rigid Character Body 3D,3D Tools,MIT,wabbit,https://godotengine.org/asset-library/asset/2922,https://github.com/Ieida/rigid_character_body_3d
RigidBody Character 3D Demo,Demos,MIT,Godot Engine,https://godotengine.org/asset-library/asset/2750,https://github.com/godotengine/godot-demo-projects
RigidBody Planetary Physics Correct Stand Up,Demos,MIT,ComancheAk,https://godotengine.org/asset-library/asset/159,https://github.com/ComancheAk/RigidBody-Planetary-Physics-Correct-Stand-Up
RMesh Importer,3D Tools,MIT,Koanyaku,https://godotengine.org/asset-library/asset/3208,https://github.com/Koanyaku/godot_rmesh_import
RMSmartShape2D,2D Tools,MIT,remorse107,https://godotengine.org/asset-library/asset/296,https://github.com/remorse107/rmsmartshape2d
RngUtils,Tools,MIT,shank,https://godotengine.org/asset-library/asset/1586,https://github.com/lishank0119/godot-rng-utils
Role Playing Game (RPG) Demo,Demos,MIT,Godot Engine,https://godotengine.org/asset-library/asset/2729,https://github.com/godotengine/godot-demo-projects
Roller Number,2D Tools,MIT,gsioteam,https://godotengine.org/asset-library/asset/1417,https://github.com/gsioteam/RollerNumber
Rolling Cube Demo,Demos,CC0,tkarcher,https://godotengine.org/asset-library/asset/364,https://github.com/t-karcher/Rolling-Cube
Room creator,3D Tools,MIT,ninetailsrabbit,https://godotengine.org/asset-library/asset/3404,https://github.com/ninetailsrabbit/room-creator
Rope for Kinematic2D,Demos,MIT,meloonics,https://godotengine.org/asset-library/asset/765,https://github.com/meloonics/Kinematic2DRope_Demo
Rope2D,2D Tools,MIT,Jmac270,https://godotengine.org/asset-library/asset/2649,https://github.com/TheOddDucky/Rope2D
Rope3D,3D Tools,MIT,godotlearner,https://godotengine.org/asset-library/asset/2384,https://github.com/media/Skyquakers
Ross's Project Timer,Tools,MIT,Ross,https://godotengine.org/asset-library/asset/31,https://github.com/rgrams/ross_project_timer
ROTA - Gravity Bending Puzzle Platformer Game,Projects,Unlicense,Harmony,https://godotengine.org/asset-library/asset/1930,https://github.com/HarmonyHoney/ROTA
Rotate Tilemap Tiles Using Code Demo (with Tutorial Video),Demos,MIT,ThinkWithGames,https://godotengine.org/asset-library/asset/2926,https://github.com/Goldenlion5648/RotateTilesWithCodeDemo
Rotor Node : advanced rotations made easy,2D Tools,MIT,Dark Peace,https://godotengine.org/asset-library/asset/1661,https://github.com/Dark-Peace/godot-rotor-node
RPG Database Manager,Tools,MIT,sdtv9507,https://godotengine.org/asset-library/asset/911,https://github.com/sdtv9507/RPG-Databases
RPG Text Box,2D Tools,MIT,Bubbline,https://godotengine.org/asset-library/asset/791,https://github.com/BubblineBee/godot-rpg-text-box
rTexPacker Importer,Misc,MIT,IntangibleMatter,https://godotengine.org/asset-library/asset/2182,https://github.com/IntangibleMatter/rTexPackerGd
rTexPacker SpriteSheet Importer,2D Tools,MIT,alfredbaudisch,https://godotengine.org/asset-library/asset/3172,https://github.com/alfredbaudisch/godot_rtex_binary_spritesheet_importer
RTS Camera2D,2D Tools,MIT,carmel4a,https://godotengine.org/asset-library/asset/69,https://github.com/carmel4a/RTS-Camera2D
RTS mouse selection and navmesh move,Templates,MIT,Ange,https://godotengine.org/asset-library/asset/575,https://github.com/LeProfesseurStagiaire/rtsSelectionMoveDemo
Ruake In-Game Console with Scene Tree + In Editor REPL,Tools,MIT,j9794,https://godotengine.org/asset-library/asset/2156,https://github.com/Fanny-Pack-Studios/Ruake
Ruake In-Game Console with Scene Tree for 3.5,Tools,MIT,j9794,https://godotengine.org/asset-library/asset/2209,https://github.com/Fanny-Pack-Studios/Ruake
Rubik's Cube Dojo : A Simulator,Projects,MIT,SeremTitus,https://godotengine.org/asset-library/asset/2207,https://github.com/SeremTitus/Rubiks-Cube-Dojo
RUDP in GDScript | Haru,Scripts,MIT,QJPG,https://godotengine.org/asset-library/asset/3223,https://github.com/user-attachments/assets
Run Configurations,Tools,MIT,poohcom1,https://godotengine.org/asset-library/asset/2200,https://github.com/poohcom1/godot-run-configs
Run Counter,Misc,MIT,alfredbaudisch,https://godotengine.org/asset-library/asset/2653,https://github.com/alfredbaudisch/GodotRunCounter
Run Preset,Tools,MIT,Ciber_Turtle,https://godotengine.org/asset-library/asset/2613,https://github.com/rylydou/godot-run-preset
Run Test Scenes,Tools,MIT,CoffeePlanet,https://godotengine.org/asset-library/asset/3420,https://github.com/DouweRavers/godot_test_scene
Run-time File Saving and Loading Demo,Demos,MIT,Godot Engine,https://godotengine.org/asset-library/asset/2779,https://github.com/godotengine/godot-demo-projects
RunBeforeBuild,Tools,MIT,Lucas de Linhares,https://godotengine.org/asset-library/asset/2477,https://github.com/lucascompython/RunBeforeBuild
Runtime Console (.NET),Tools,MIT,fang_chu,https://godotengine.org/asset-library/asset/4052,https://github.com/fangchudark/RuntimeConsole
Runtime Debug Tools,Tools,MIT,bbbscarter,https://godotengine.org/asset-library/asset/3211,https://github.com/bbbscarter/GodotRuntimeDebugTools
Rush Request,Misc,MIT,Eranot,https://godotengine.org/asset-library/asset/2065,https://github.com/Eranot/godot-rush-request
Rust Gdext GDExtension,Scripts,MIT,danilkovalchuk0,https://godotengine.org/asset-library/asset/4010,https://github.com/KovalchukDanil0/gdext-rust-addon
Safe Resource Picker,Tools,MIT,HauntedBeekeeper,https://godotengine.org/asset-library/asset/3957,https://github.com/HauntedBees/safe-resource-picker
SafeArea,Misc,GPLv3,Bytez,https://godotengine.org/asset-library/asset/1175,https://github.com/Bytezz/godot-safearea
SafeAreaRect,Scripts,MIT,Tampopo Games,https://godotengine.org/asset-library/asset/2066,https://github.com/c3-hoge-fuga-piyo/godot-safe-area-rect
Sakuya,Tools,MIT,40_4,https://godotengine.org/asset-library/asset/3740,https://github.com/40-4/Sakuya
SamplePlayer,Projects,MIT,TheCowOhBoy,https://godotengine.org/asset-library/asset/1749,https://github.com/JeffVenancius/SamplePlayer
Satisfying 3D Graph Animations (with YT video),Demos,MIT,ThinkWithGames,https://godotengine.org/asset-library/asset/2236,https://github.com/Goldenlion5648/GodotAnimations
Saturn - Simple Cascade State Machine,Tools,MIT,gump,https://godotengine.org/asset-library/asset/2814,https://github.com/GumpDev/saturn
Save Access (C#),Scripts,MIT,Ardot,https://godotengine.org/asset-library/asset/2359,https://github.com/Ardot66/SaveAccess
Save Engine,Tools,MIT,Cianci,https://godotengine.org/asset-library/asset/3611,https://github.com/CiaNCI-Studio/SaveEngine
"Save Made Easy - A simple, diverse Save/Load plugin",Tools,MIT,AdamKormos34,https://godotengine.org/asset-library/asset/2056,https://github.com/AdamKormos/SaveMadeEasy
"Save Made Easy - A simple, diverse Save/Load plugin",Tools,MIT,AdamKormos34,https://godotengine.org/asset-library/asset/2489,https://github.com/AdamKormos/SaveMadeEasyG3
Save system,Templates,CC0,smslv,https://godotengine.org/asset-library/asset/2217,https://github.com/ismslv/godot_save_system
Saveable (C#),Scripts,MIT,MrRobinOfficial,https://godotengine.org/asset-library/asset/2955,https://github.com/MrRobinOfficial/Godot-Saveable
Saving and Loading (Serialization),Demos,MIT,Godot Engine,https://godotengine.org/asset-library/asset/891,https://github.com/godotengine/godot-demo-projects
Saving and Loading (Serialization) Demo,Demos,MIT,Godot Engine,https://godotengine.org/asset-library/asset/2781,https://github.com/godotengine/godot-demo-projects
Scaffolder: Opinionated app scaffolding,2D Tools,MIT,levi,https://godotengine.org/asset-library/asset/969,https://github.com/SnoringCatGames/scaffolder
Scalable Platformer Template,Templates,MIT,Green Clovers Games,https://godotengine.org/asset-library/asset/2449,https://github.com/GreenCloversGames/Scalable-Platformer-Template
Scalable Vector Shapes 2D,2D Tools,MIT,renevanderark,https://godotengine.org/asset-library/asset/3878,https://github.com/Teaching-myself-Godot/ez-curved-lines-2d
Scale Importer,Tools,MIT,NKNZgamedev,https://godotengine.org/asset-library/asset/471,https://github.com/NKNZgamedev/ScaleImporter
Scaling CanvasLayer,2D Tools,MIT,nyanginator,https://godotengine.org/asset-library/asset/997,https://github.com/nyanginator/godot-scaling-canvas-layer
Scatter Tool,3D Tools,CC0,Rosebud,https://godotengine.org/asset-library/asset/3526,https://github.com/Daniel-S-Rose/ScatterTool
Scene Builder Level Design,3D Tools,MIT,VerySeriousCatRelatedGameDevelopment,https://godotengine.org/asset-library/asset/2881,https://github.com/sci-comp/SceneBuilder
Scene Changer,Tools,MIT,ismailfilipov,https://godotengine.org/asset-library/asset/1981,https://github.com/ismailgamedev/Scene-Changer-Godot-4.x
Scene Changer,Tools,MIT,ismailfilipov,https://godotengine.org/asset-library/asset/1270,https://github.com/ismailgamedev/SceneChanger
Scene Changer Demo,Demos,MIT,Godot Engine,https://godotengine.org/asset-library/asset/2780,https://github.com/godotengine/godot-demo-projects
Scene code converter,Tools,MIT,Zylann,https://godotengine.org/asset-library/asset/804,https://github.com/Zylann/godot_scene_code_converter
Scene Comments,Tools,MIT,sampengilly,https://godotengine.org/asset-library/asset/613,https://github.com/sampengilly/godot-scene-comments
Scene Loader,Scripts,MIT,MASSHUU,https://godotengine.org/asset-library/asset/2035,https://github.com/MASSHUU12/godot-scene-loader
Scene Manager,Tools,MIT,glassbrick,https://godotengine.org/asset-library/asset/1303,https://github.com/jabsatz/Scene-Manager
Scene Manager,Tools,MIT,mcanton,https://godotengine.org/asset-library/asset/3110,https://github.com/m-canton/godot-scene-manager
Scene Manager (Godot 3),Tools,MIT,glassbrick,https://godotengine.org/asset-library/asset/980,https://github.com/jabsatz/Scene-Manager
Scene Manager Tool (Godot3),Tools,MIT,maktoobgar,https://godotengine.org/asset-library/asset/1287,https://github.com/maktoobgar/scene_manager
Scene Manager Tool (Godot4),Tools,MIT,maktoobgar,https://godotengine.org/asset-library/asset/1582,https://github.com/maktoobgar/scene_manager
Scene Notes,Tools,MIT,need12648430,https://godotengine.org/asset-library/asset/252,https://github.com/need12648430/godot3-scene-notes
Scene Object Brush,3D Tools,Unlicense,Sacristan,https://godotengine.org/asset-library/asset/2557,https://github.com/Sacristan/godot_scene_object_brush
Scene Palette,Tools,Unlicense,ccpixel,https://godotengine.org/asset-library/asset/3074,https://github.com/cixil/godot-scene-palette
Scene palette,2D Tools,MIT,FabianLC,https://godotengine.org/asset-library/asset/600,https://github.com/MightyPrinny/godot-scene-palette
Scene root reference maker,Tools,MIT,NectoT,https://godotengine.org/asset-library/asset/3419,https://github.com/NectoT/gd-scene-ref-gen
Scene Safe Multiplayer,Scripts,MIT,TestSubject06,https://godotengine.org/asset-library/asset/2467,https://github.com/TestSubject06/GodotSceneSafeMultiplayer
Scene Selector,Misc,MIT,jason breitweiser,https://godotengine.org/asset-library/asset/3880,https://github.com/jbreitweiser/scene_selector
Scene selector,Misc,MIT,wantg,https://godotengine.org/asset-library/asset/4041,https://github.com/wantg/godot-wingman
Scene to mesh converter,3D Tools,MIT,Magodra,https://godotengine.org/asset-library/asset/2465,https://github.com/Magodra/SceneToMeshConverter
Scene Tools,3D Tools,MIT,fastxz,https://godotengine.org/asset-library/asset/2846,https://github.com/fstxz/scene_tools
Scene Tree As Text,Tools,MIT,Golomp,https://godotengine.org/asset-library/asset/3975,https://github.com/CyrylSz/scene-tree-as-text
Scene Tree Sorter,Tools,MPL-2.0,phnix-dev,https://godotengine.org/asset-library/asset/2621,https://github.com/phnix-dev/scene-tree-sorter
Scene2Sprite,2D Tools,MIT,ludidorici,https://godotengine.org/asset-library/asset/189,https://github.com/LudiDorici/scene2sprite
SceneMap,3D Tools,MIT,Dark_Kilauea,https://godotengine.org/asset-library/asset/878,https://github.com/DarkKilauea/godot-scene-map
ScenePortal2D,Misc,MIT,jonnymind,https://godotengine.org/asset-library/asset/667,https://github.com/jonnymind/ScenePortal2D
schmove,2D Tools,MIT,pysnow,https://godotengine.org/asset-library/asset/1767,https://github.com/JonSnowbd/Schmove
SCORM,Tools,MIT,edassis,https://godotengine.org/asset-library/asset/3492,https://github.com/arahenda/scorm-godot-plugin
SCORM Plugin (Depreaced),Tools,Apache-2.0,EsdrasCaleb,https://godotengine.org/asset-library/asset/2660,https://github.com/arahenda/scorm-plugin
Scratch Animator,Demos,MIT,boukew99,https://godotengine.org/asset-library/asset/1273,https://github.com/boukew99/scratch_animator
Scratch Canvas,2D Tools,MIT,boukew99,https://godotengine.org/asset-library/asset/1256,https://github.com/boukew99/scratch_canvas
Screen Capture Demo,Demos,MIT,Godot Engine,https://godotengine.org/asset-library/asset/2808,https://github.com/godotengine/godot-demo-projects
Screen Capture Saver,2D Tools,MIT,boukew99,https://godotengine.org/asset-library/asset/1271,https://github.com/boukew99/screen_capture
Screen Space Shaders Demo,Demos,MIT,Godot Engine,https://godotengine.org/asset-library/asset/2730,https://github.com/godotengine/godot-demo-projects
Screencast Keys,Misc,MIT,dueddel,https://godotengine.org/asset-library/asset/1121,https://github.com/dueddel/godot-screencast-keys-node
Screenshot queue,Scripts,MIT,fractilegames,https://godotengine.org/asset-library/asset/963,https://github.com/fractilegames/godot-screenshot-queue
ScreenSwitcher,Tools,MIT,SoulnetworX,https://godotengine.org/asset-library/asset/2211,https://github.com/Ogoku/ScreenSwitcher
Scribbler,Tools,MIT,sul,https://godotengine.org/asset-library/asset/3529,https://github.com/sulianthual/scribbler
Script Dock,Tools,MIT,dugramen,https://godotengine.org/asset-library/asset/2680,https://github.com/dugramen/godot-script-dock
Script Jumper,Tools,MIT,brwxisme,https://godotengine.org/asset-library/asset/3207,https://github.com/brwxisme/ScriptJumper
Script Panel +,Tools,MIT,Loregret,https://godotengine.org/asset-library/asset/1978,https://github.com/Loregret/script-panel-plus
Script Panel + (old version),Tools,MIT,Loregret,https://godotengine.org/asset-library/asset/1973,https://github.com/Loregret/script-panel-plus
Script Search,Tools,MIT,bruno-br,https://godotengine.org/asset-library/asset/2537,https://github.com/bruno-br/script-search
Script Spliter,Tools,MIT,Twister,https://godotengine.org/asset-library/asset/3900,https://github.com/CodeNameTwister/Misc
Script Tabs,Tools,MIT,MakovWait,https://godotengine.org/asset-library/asset/2080,https://github.com/MakovWait/godot-script-tabs
Script-IDE,Tools,MIT,Maran23,https://godotengine.org/asset-library/asset/2206,https://github.com/Maran23/script-ide
ScriptBench,Tools,MIT,BryceDixon,https://godotengine.org/asset-library/asset/2438,https://github.com/BtheDestroyer/Godot-ScriptBench
Scrolling Background,2D Tools,MIT,dploeger,https://godotengine.org/asset-library/asset/86,https://github.com/dploeger/godot-scrollingbackground
Scrolling Backgrounds Demo,Demos,MIT,Gaspi,https://godotengine.org/asset-library/asset/708,https://github.com/PKGaspi/godot-ScrollingBackgrounds
Scrolling Backgrounds Tool,2D Tools,MIT,Gaspi,https://godotengine.org/asset-library/asset/711,https://github.com/PKGaspi/godot-ScrollingBackgrounds
ScrollingCounter,2D Tools,MIT,corpsinhere,https://godotengine.org/asset-library/asset/3805,https://github.com/corpsinhere/ScrollingCounter
ScrollListContainer,2D Tools,CC0,wareya,https://godotengine.org/asset-library/asset/2045,https://github.com/wareya/ScrollListContainer
ScrollListContainer,2D Tools,CC0,wareya,https://godotengine.org/asset-library/asset/2046,https://github.com/wareya/ScrollListContainer
SDF Blender,3D Tools,MIT,Zylann,https://godotengine.org/asset-library/asset/792,https://github.com/Zylann/godot_sdf_blender
SDF for Visual Shaders,Shaders,MIT,kubaxius,https://godotengine.org/asset-library/asset/2691,https://github.com/kubaxius/SDFAddon
SearchByNode,Tools,MIT,EiTaNBaRiBoA,https://godotengine.org/asset-library/asset/3096,https://github.com/EiTaNBaRiBoA/SearchByNode
Secret Message in Image,Tools,MIT,Twister,https://godotengine.org/asset-library/asset/4035,https://github.com/CodeNameTwister/MessageHider
SecretMessageDecoder,Demos,MIT,ThinkWithGames,https://godotengine.org/asset-library/asset/2422,https://github.com/Goldenlion5648/StringToAsciiDisplay
Seeded Random Sequence,Scripts,MIT,Dorblin7z7,https://godotengine.org/asset-library/asset/107,https://github.com/DevinPentecost/godot-seeded-random-sequence
Segmented Bar,2D Tools,MIT,Astridson,https://godotengine.org/asset-library/asset/1991,https://github.com/Astridson/godot-segmented-bar
Select By Type,Tools,Testing,NHodgesVFX,https://godotengine.org/asset-library/asset/1462,https://github.com/NHodgesVFX/SelectByType
SelectionShortcuts,2D Tools,MIT,Daelon,https://godotengine.org/asset-library/asset/1484,https://github.com/DaelonSuzuka/SelectionShortcuts
Seriously - Serialize any data!,Misc,MIT,freehuntx,https://godotengine.org/asset-library/asset/2469,https://github.com/freehuntx/godot-seriously
SettingCore,Tools,MIT,GianptDev,https://godotengine.org/asset-library/asset/1316,https://github.com/GianptDev/Settings-Core
SEttings Abstraction Layer,Misc,MIT,albinaask,https://godotengine.org/asset-library/asset/3014,https://github.com/albinaask/SEAL
Settings Change Tracker,Scripts,CC0,toafloast,https://godotengine.org/asset-library/asset/1890,https://github.com/toafloast/SettingsChangeTracker
SFMGraph,Tools,MIT,AsperTheDog,https://godotengine.org/asset-library/asset/2532,https://github.com/AsperTheDog/GodotStateGraphs
SFS_Buddies Multiplayer Example Project,Projects,MIT,SmartFoxTeam,https://godotengine.org/asset-library/asset/2084,https://github.com/SmartFoxServer/SFS_Buddies_GD4
SFS_Connector Multiplayer Example Project,Projects,MIT,SmartFoxTeam,https://godotengine.org/asset-library/asset/2074,https://github.com/SmartFoxServer/SFS_Connector_GD4
SFS_LobbyBasics Multiplayer Example Project,Projects,MIT,SmartFoxTeam,https://godotengine.org/asset-library/asset/2081,https://github.com/SmartFoxServer/SFS_LobbyBasics_GD4
SFS_MatchMaking Multiplayer Example Project,Projects,MIT,SmartFoxTeam,https://godotengine.org/asset-library/asset/2083,https://github.com/SmartFoxServer/SFS_MatchMaking_GD4
SFS_Shooter MultiPlayer Example Project,Projects,MIT,SmartFoxTeam,https://godotengine.org/asset-library/asset/2496,https://github.com/SmartFoxServer/SFS_TicTacToe_GD4
SFS_TicTacToe Multiplayer Example Project,Projects,MIT,SmartFoxTeam,https://godotengine.org/asset-library/asset/2082,https://github.com/SmartFoxServer/SFS_TicTacToe_GD4
SGC | ECS for any Node,Tools,MIT,QJPG,https://godotengine.org/asset-library/asset/3162,https://github.com/user-attachments/assets
SGLscript,Tools,MIT,matson48,https://godotengine.org/asset-library/asset/48,https://github.com/matson48/sglscript-godot
Shader Nodes,Tools,MIT,Iranon,https://godotengine.org/asset-library/asset/959,https://github.com/Iranon/Godot-Shader-Nodes
Shader-Lib,Shaders,MIT,iDigvijaysinhG,https://godotengine.org/asset-library/asset/2503,https://github.com/DigvijaysinhGohil/Godot-Shader-Lib
Shader-Lib for Godot 4.1,Shaders,MIT,iDigvijaysinhG,https://godotengine.org/asset-library/asset/2256,https://github.com/DigvijaysinhGohil/Godot-Shader-Lib
Shader-Stacker,2D Tools,MPL-2.0,KarlTheCool,https://godotengine.org/asset-library/asset/763,https://github.com/KarlTheCool/Shader-Stacker
ShaderConverter,Shaders,MIT,VP-GAMES,https://godotengine.org/asset-library/asset/1786,https://github.com/VP-GAMES/ShaderConverter
ShaderFunction-Extras,Shaders,MIT,flamelizard,https://godotengine.org/asset-library/asset/1728,https://github.com/paddy-exe/ShaderFunction-Extras
ShaderV - 2D Visual Shader Node Library (Godot 3),Shaders,MIT,arkology11,https://godotengine.org/asset-library/asset/589,https://github.com/arkology/ShaderV
ShaderV - 2D Visual Shader Node Library (Godot 4),Shaders,MIT,arkology11,https://godotengine.org/asset-library/asset/1751,https://github.com/arkology/ShaderV
Shaker,Tools,CC0,Lenny44,https://godotengine.org/asset-library/asset/1596,https://github.com/Rofle44-git/shaker-plugin-gd4
Shaker,Tools,MIT,Eneskp3441,https://godotengine.org/asset-library/asset/3137,https://github.com/Eneskp3441/Shaker
ShakyCamera3D,3D Tools,MIT,synalice,https://godotengine.org/asset-library/asset/2498,https://github.com/synalice/shaky-camera-3d
